id,tweet,label
1325770995442049025,More good news on vaccines 👇,ProVax
1336386285569794050,"Also on today’s show: • Biden’s pick for defense secretary would be the first Black leader of the Pentagon • An argument for why social butterflies should get the first #COVID19 vaccines Plus, catch up on more of the day’s biggest stories:",Neutral
1344729018520760321,Typical Biden Communistic Media Network story. Gotta push a narrative. Though nice videos out and about from a former Pfizer epidemiologist states mass testing should not be done. Asymptomatic cases do not spread virus. Y'all just pushing a Fauci narrative. Caucus been wrong.,AntiVax
1328405726918799360,Science deniers not willing to get the Trump vaccine. smh,Neutral
1325770938877612033,More great news 🕺🏼 ➡️ Pfizer and BioNTech’s Covid-19 vaccine found to be 90% effective #CovidVaccine,ProVax
1325815755225575426,A reminder of how mRNA vaccines work (they do not alter your DNA),ProVax
1326191011958321154,This is such great news 🎉 #covid19 #vaccine,ProVax
1340948123284365312,"Covid on the increase only one body to blame and it’s this appalling Government. It’s to slow in its reaction.Why,?frightened to death it will lose votes. Not to concerned about the health of the country.They should be a blitz on getting this vaccine out.Johnson act for gods sake",ProVax
1338722982399672321,If y’all ate the spray cheese in that can you don’t needa worry about what’s in the covid vaccine trust me,ProVax
1325872834888019970,A rare bit of good news. 90% effective COVID19 vaccine could be available for use by year's end. UK has purchased 30m doses.,ProVax
1326004245955444736,Chinese vaccine is equally unreliable it seems..,AntiVax
1325921890289012736,Pfizer announced good news about its coronavirus vaccine on Monday. Will it work in older adults? How about kids? When will it be available? Who will get it first? Here's what we know and don't know.,ProVax
1333046044909682689,"Economy: Unemployment and Hunger of Millions Wall: Around the White House Peace in: Pee in..Iran,Hamas,Hezbollah Not start a war/conflict: Start here Speed vaccines: Over 270k dead, many more will die America First: In COVID cases , death, and hate This Is Why The Liar Lost",Neutral
1325940563548450816,Yup no thank you!!! How about a vaccine for cancer?? Amazing how we can find a bullshit vaccine for coronavirus that will cause cancer later in life.. fuck you,AntiVax
1275619620905336835,"maybe, our LINE will be relocated when there is already an antidote to this COVID-19. i'll be happy if there's a vaccine for it, but I'm afraid if our request would take that long.",ProVax
1325917329167839232,Good news: Data from a Coronavirus vaccine trial has shown it is more than 90% effective at preventing the virus! The Administration’s Operation Warp Speed is working hard to successfully defeat the virus!,ProVax
1255908462149750785,"If I'm not mistaken, there hasn't really been effective or safe vaccines developed for previous viruses in the SARS-COVID family. Also, it's incredibly difficult to develop effective vaccines for a virus that is and will continue to mutate.",AntiVax
1334173038091194369,".#UK approves #Pfizer #coronavirus #vaccine, a first in the West",Neutral
1334230198569472000,Trump wants all the credit for coronavirus vaccines – and to have them named after him -,Neutral
1300010094697033733,Now I'm sure it's my paranoia kicking in but how about this. The vaccine is against something they're planning to release that's far worse than covid. Then they're sure only the sheeple survive and the free thinkers are gone.,AntiVax
1325685778056245253,"Australia begins production of Oxford-developed Covid-19 vaccine - [All Health &amp;amp; Fitness Tips, Coronavirus], Source: The Tribune -",Neutral
1328711265238216706,"Here's what you need to know for Tuesday, November 17th, including a COVID-19 update for Manitoba, more good news on the vaccine front and more! #TomandVicki",ProVax
1326139155311636482,This Turkish-born professor developed the vaccine for #covid19. BioNTech and Pfizer raise hopes with breakthrough Covid-19 vaccine via,ProVax
1326682131884544000,It’s not gonna be just to attend concerts. You’re gonna have to have a COVID-19 vaccine to do anything. That’s what this “new normal” is all about!,AntiVax
1326259432662183944,"Pfizer & BioNTech tested 4 RNA vaccines in a clinical trial & reported results from 1 of them. It uses a modified strand of RNA that codes for the spike protein found on the surface of the C19, w/ a tweak to its genetic code to increase its ability to trigger an immune response.",Neutral
1275394676594540547,"🔓😷💉#VIDACov19: The ZOOM link for the Virual Media Conference for the First South African #Covid_19 Vaccine Trial: Ox1Cov-19 Vaccine VIDA-Trial, recording is now available: ➡️ Access Password: 5n?p3Z*?",ProVax
1329043905313198082,I don’t care; I’m still not taking it. 🤷‍♀️ Pfizer says COVID-19 vaccine is 95% effective,AntiVax
1325921042410377216,Is this vaccine a miracle cure for the coronavirus? I don’t understand,Neutral
1334311303045730304,"UK approves Pfizer, becomes the first country to roll out Covid-19 vaccine",Neutral
1336680331714449410,Them the flu and that they will never get the flu shot again and probably won’t get the covid vaccine now either because you get sick if you get vaccines. I’ve had influenza before and I legit at one point was worried that I was going to die. I had a fever so high that I was (2),AntiVax
1329922363761123328,Trump turns on Pfizer over vaccine timing via That is so Trump. Take credit for anything good even when you had nothing to do with it. Never take blame for anything bad even when it is all you fault. He is the king of douchebaggery. #Douchebaggery,ProVax
1325770354187497472,"🚨This would be great news- Covid-19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial indicate via",ProVax
1328341482546339840,Look at that! President Biden has only been on the job one week and he already has two vaccines!,Neutral
1336259515944210432,"If nearly 50k people have been recorded as dying from COVID who have tested positive within 28 days (not accounting for any other health conditions), then absolutely the same logic should apply to vaccines. Note: the PCR test doesn’t actually test for c19 & are only 7% accurate",AntiVax
1334122811011567620,'Wonderful news to wake up to:' U.K. greenlights Pfizer's COVID-19 vaccine,ProVax
1289185505297354752,"#PostponeJEE_NEETSept covid-19 is not any other virus that you better know, we are so less with ventilators , no vaccine and you are willing to conduct a national level exams of more than 15 lakh students nice nice we will top the world in covid cases",Neutral
1329298884414251008,Pfizer-BioNTech vaccine deliveries could start 'before Christmas' | ABS-CBN News #COVID19 #COVID19vaccine,Neutral
1334830965298851840,I’ll take that vaccine even if it’s haraam. Idc.,ProVax
1325775071626006530,Great work from in their progress in developing a vaccine 💫,ProVax
1341034153165393920,How many have died in the lady 2 weeks because Eu too slow as usual,Neutral
1327362397724696576,"Remember, and his admin didn't make this #vaccine. Pfizer did. #COVID19 #warpspeed",Neutral
1326088018147467266,Am I the only one stupid anxious that any successful COVID19 vaccine would be priced so high most of the population wouldn't be able to afford it anyway?,ProVax
1325927702424117249,"""wHy WuD I gEt a vAccIne FoR sOmeFiNk with sUch a HiGh sUrviVal RaTe?!"" Great point. I mean, we only vaccinate against things that are highly likely to kill you....... FUCK MY LIFE #COVID19 #Covid19UK #coronavirusuk #coronavirus #coronavirusvaccine #Pfizer",AntiVax
1326202699734544384,"Thread by 🧵Thread🧵 Pfizer announced positive trial results for their coronavirus vaccine today. That’s great news, but it’s undermined when Dems",ProVax
1325810657749446657,"How are they gauging long-term negative side effects from a DNA-altering vaccine (unprecedented)? Oh yes, I forgot, it is impossible to do so. Which is why Pfizer &amp; all other COVID-19 vaccine makers have legal indemnity from side effects that emerge after people are vaccinated.",AntiVax
1287454115006570501,"Europe controlled Covid-19. That's why their economy is on the mend and ours isnt. But, Joe, if you'd rather our economy suffer until a vaccine arrives (which, btw, still won't *cascade* to 300M people for at least a couple of years), that's your right to have that view.",Neutral
1325882362962432000,"AP: 'These “mRNA vaccines” aren't made with the coronavirus itself, meaning there's no chance anyone could catch it from the shots. Instead, the vaccine contains a piece of genetic code that trains the immune system to recognize the spiked protein on the surface of the virus.'",Neutral
1325825579329990660,"Great news for the vaccine manufacturers 🤦🏼‍♂️ your immune system is still better if you take care of yourself, exercise, eat healthily, no processed foods, sleep",AntiVax
1344207801619513344,If schools were kept shut in the November lockdown we wouldn’t be in this situation so 🤷‍♀️🤷‍♀️🤷‍♀️,Neutral
1326077441710804993,No vaccine developed in five minutes can be safe. Only politicians and dickheads from the WEF should take it. Give Klaus a double dose!! Wanker!!,AntiVax
1342241275026673665,Vaccine scam targeting senior citizens: (NBC) – The government is warning senior citizens to watch out for COVID vaccine scams. It is important to know that Medicare covers the vaccine. #scam #phishing,Neutral
1325914405712789509,Good news... Hopes rise for the end of the pandemic as Pfizer says the vaccine is 90% effective... Finger crossed🤞 #COVID19 #CovidVaccine #Covid_19 #CovidVaccine #Pzifer via,ProVax
1334163937215049731,The rush to create a covid-19 vaccine may do more harm than good,AntiVax
1327913168652431360,Coronavirus vaccine: Labour calls for emergency censorship laws for anti-vax content - The Independent,Neutral
1326005405324087296,"REPORT: Pfizer, BioNTech Declare COVID-19 Vaccine Is Over 90% Effective,",ProVax
1332508258876190722,"A panel of U.S. advisers will meet Tuesday to vote on how scarce, initial supplies of a COVID-19 vaccine will be given out once one has been approved.",Neutral
1325786648332922880,"Do not take the vaccine. They still haven't got one for the Flu after 20 odd years, this is untested, unsafe.",AntiVax
1325843558872604672,A 90% effective COVID-19 vaccine is coming maybe beginning of next year??? Man Trump conspiracy theorist are gonna have a fucking field day.,Neutral
1336217112000475136,Trump administration refused offer to buy millions more Pfizer vaccine doses,Neutral
1325786856273797127,The UK has secured early access to 90 million doses of promising coronavirus vaccine candidates.,Neutral
1340009251704504320,"That’s one vaccine...moderna is online to be approved in days, and Johnson and Johnson’s vaccine, and AstraZeneca early in the new year. So by Q2-Q3, providing distribution goes ok, anyone who wants one, will get one. And those who don’t, don’t get it🤷🏻‍♀️",ProVax
1328510912051994625,"That's NOT what they said when seeking Vaccine Testing Volunteers! It will take ***Two years*** to fully evaluate the antibody response to the vaccine...""to look at whether the vaccine works""",AntiVax
1325876696134848512,"Good news: COVID-19 vaccine may be more than 90% effective Meet the Greek CEO: An Aristotle University grad CEO Albert Bourla, born in Thessaloniki, #Greece. Bravo 🇬🇷 Let's hope the and BioNTech vaccine is the end of this awful chapter",ProVax
1335451342488256512,"good news for all Indian that India has booked in advance 1600 million or 1.6 billion covid vaccine, how much Pakistan, till date nil, they don't have the money as all money has spent in promoting terrorism, keep it on till got 72 hurs",Neutral
1341191854256246786,"I also want to know why they get the covid vaccine before anyone, they should be last",Neutral
1328390159625195520,"We fund that; it’s our tax dollars. As we know, Trump pays very little in taxes (possibly legally but more probably he games valuations illegally). Also Pfizer wasn’t part of OWS.",Neutral
1332597142700122112,"Haven’t ‘all countries’ affected by #COVID19 already recovered without a vaccine? Why are our corrupt MSM talking only about #COVID19 Cases &amp; Deaths and not about the 98%+ who have already Recovered from it? Therefore, who needs to be vaccinated, IF at all?🤔",AntiVax
1326076053182418945,"I won’t have the vaccine. I don’t think it’s safe. We”ve never been told recovery rates, we”re given no data to compare COVID-19 statistics to, and I trust my immune system far more than I trust the Government.",AntiVax
1334464827666870272,They'll not get the same vaccine as everyone else.,AntiVax
1329062095116247041,"With the usual fetal tissues, this is the packaging for the vaccine. No thank you. Research these ingredients, do you want your DNA changed?",AntiVax
1329030294834458632,"BREAKING—Updated results from Pfizer said it’s #COVID19 vaccine is 95% effective (vs 90% in previous early results) and had no serious side effects. 94% effective in older adults. Of 170 cases, 162 in placebo. Of 10 severe, 9 in placebo. This is HUGE!!",ProVax
1330168911439015938,"Before the use of vaccine, release the ban of HCQ for COVID-19. In fact, it is HCQ, Zinc, Azithromycin together use for COVID-19. If we don't release the ban of HCQ for COVID-19, Doctor can not offer HCQ, Zinc, Azithromycin together use for COVID-19 patients.",Neutral
1325838872241188865,"the covid-19 vaccine, developed by the company Pfizer (who also btw developed Viagra) shouldn’t be hard to resist!",ProVax
1335489340990951424,"Joe Biden says he won't mandate getting COVID-19 vaccine, wearing masks via",Neutral
1326223239945875456,"Last time a vaccine was created, it took 4 years. The media needs to stop hyping it up.",AntiVax
1340056671662436352,I’M SO GLAD COVID DENIERS IN THE WHITE HOUSE ARE THE FIRST TO GET THE FUCKING VACCINE.,ProVax
1325770447552737281,#covid19 #vaccine hope it won't take a decade,ProVax
1263369727348314112,"No new cases of COVID-19 today, New Zealanders advised to get flu vaccines via",Neutral
1318287929542955008,"Covid vaccine will not be available in UK until spring, says Vallance",Neutral
1325700514756124673,Women Scientists lead the South African leg of the Phase 3 Janssen Efficacy COVID-19 vaccine trial.,Neutral
1343450864258695168,"As Covid-19 cases continue to rise throughout the country, optimism around vaccine distribution has presented a number of buying opportunities in the healthcare sector. Barring successful distribution of the Pfizer and Moderna vaccines throughout 2021",ProVax
1247773903885238275,"Follow the money, Trump’s three family trusts have financial interests in Sanofi, the maker of Plaquenil... #coronavirus #TrumpLiesPeopleDie",AntiVax
1325770403730452480,"😳 Dow futures jump 1,200 points on positive Covid-19 vaccine data",Neutral
1335895477271764992,"In RTI response, Health ministry says not aware where records related to Covid-19 vaccine expert group are kept via",Neutral
1325864976821743616,Who’s ready for big pharma to overcharge the fuck outta this vaccine and play it off as “their service to humanity”,AntiVax
1326093524794822656,"Really great news that #Pfizer vaccine againt #Covid19 is proving to be effective. Did I hear right...that it will be available free to America?? Jang tota?? The world needs a #PeoplesVaccine for everyone everywhere, and at the lowest possible price. Biden, thusa ngwanaabomma!!",ProVax
1335567394702585857,I don’t wanna hear shit from people worried about the “long term effects” of the vaccine but are in no way worried about the actual long term effects of COVID19,ProVax
1325972470336278530,If a COVID-19 vaccine is effective it will be only because the Lord allowed it to be effective.,Neutral
1283093779738775552,"some homeless guy tried to give me a ""covid vaccine"" but im pretty sure it was just heroin. i took it anyway",Neutral
1336836028452069376,"From Kalamazoo to Connecticut, here’s how the COVID vaccines will travel in the next week and who will have them first via",ProVax
1329055336637100033,🙌 amazing at how fast the vaccine has been developed,ProVax
1326843945989632000,"Whats the manufacturer's past form, by the way there is about 5 Covid-19 vaccines in clinical trials, all different types and different makers and research. Pfizer is just one.",Neutral
1313212353169690625,"You can't control a virus. You must develop an immunity, or a vaccine. Ex: polio virus still infects people in undeveloped countries. Many have been infected w/COVID in cities bc most buildings have central heat & AC--1 unit for the building that pumps air through all units.😷🌺",ProVax
1331585266159669248,"Attention Black and Latino people, do not take this COVID-19 vaccine 💉! Don’t forget about Tuskegee or what Hopkins did to the people of Guatemala 🇬🇹. We are not expendable! Protect our worth!",AntiVax
1325862789638971392,THERE it is! Andrew Cuomo explains why it’s ‘bad news’ that a Covid-19 vaccine might be available soon –,AntiVax
1325862811742900227,"Coronavirus vaccine unable to stop second wave, warns deputy chief medical officer",Neutral
1325863988803084291,"FUCK ALL I *knew* that from all the ‘possible COVID-19 vaccins’ the first and foremost would be mRNA-based, I just KNEW it Lo and behold, BioNTech &amp; Pfizer teamed up to develop 4 mRNA vaccine candidates what a surprise Just to be clear; this is experimental DNA/RNA medication!",AntiVax
1326176430217191428,"A Pfizer vaccine is great news, but the small print shows it’s not the silver bullet we would hope says for a new article for",ProVax
1326963359728553984,via #News Moderna shares rise as investors await its COVID vaccine data: A surge in COVID-19 infections across the US is giving pharmaceutical companies working on vaccines the data they need.,Neutral
1325857395420000256,This is great! But now...when available will the general population actually get the vaccine? #antivax #vaccine #COVID19 #CovidVaccine,ProVax
1337492859239460864,I had just commented somewhere else that this was probably to intentionally reduce public confidence in Pfizer vaccine to cover the administrations refusal to purchase more vaccines earlier.,Neutral
1325720805066469376,"Scientists are putting their hands together in developing a cutting-edge vaccine. By volunteering, we help ourselves and move forward. #California #callforaction #sandiego #COVID19 #vaccine",ProVax
1329092193332588548,"Findings from INVESTED trial at #ACC20 suggest #fluvaccine dose may not be as important as getting vaccinated, especially w/ #COVID19. Check out this recent #JACC review on the #influenza vaccine to reduce #CVD morbidity/mortality in COVID patients:",ProVax
1326252115099082753,All my friends are so excited for me about news of the potential vaccine + assume I will be in first wave of adopters. Then I point out it could retrigger #GuillainBarre Syndrome 🙈🙈 so ideally I need real #herdimmunity #perfectstorm #COVID19 #covid19diaries #backofthequeue,AntiVax
1328677700505128962,Who will be the first to get Covid-19 vaccines?,Neutral
1293234394853978112,"Russian vaccine??? HELL NO! I wouldn’t take an American vaccine for CV19. Warpspeed vaccine = alien babies down the road when the girls getting this vaccine, when available, get married and have children down the road. Too much unknown for me and my kids to take this!",AntiVax
1327041306770763777,If Boris is so confident about this 💉 maybe he could answer this Q - who is going to be HELD liable for compensation if this 💉 is harmful - will it be ? or ? or are they exempt ? that Q needs answered #vaccine #COVID19,AntiVax
1335864200653131777,OPINION BY DAKUKU PETERSIDE: Africa and the Covid-19 vaccine | TheCable #COVID19,Neutral
1326116944466964480,#Trump takes credit for #COVID19 #vaccine but millions of his supporters from #Evangelicals to #Qanon conspiracy spreaders to angry white men are anti-vaxxers. It’s great when #antivaccers can (and do!) only infect other anti-vaccers &amp; their families #qt,ProVax
1325807873725698049,Isn't it great that two corporations control the world production of a vaccine for a global plague? Isn't it great that our system prioritizes commodification over the health of humanity? Everyday the cracks within capitalism get wider and wider,AntiVax
1328384698977050627,#Moderna s vaccine used on just 92 covid-19 positive cases and how we will relay on that study. need further more cases.,Neutral
1329071324212432896,More good news from Pfizer this morning - coronavirus vaccine is 95% effective. Next step is emergency use approval from the Food &amp; Drug Administration “within days.”,ProVax
1331295375559417859,EU to sign supply contract for Moderna #COVID-19 vaccine on Wednesday,Neutral
1271896099570114562,friendly reminder: covid isn’t over. there’s no vaccine yet. just because things are opening back up doesn’t mean it’s a smart idea to go out. please continue to be social distancing & wearing face mask 🤍,ProVax
1326001997150003200,"Covid19 vaccine ingredients need to be know. Does it contain DNA from monkey, swine, dog, human, or aluminium, formaldehyde, mercury and or other toxins?",AntiVax
1325942298392358913,A coronavirus vaccine! That’s a real shot in the arm.,AntiVax
1325671962799083520,"Countries need to plan for fast &amp; equitable access to #COVID19 vaccine. This policy brief prescribes steps &amp; actions to take to mobilize finance; facilitate regulatory approval; acquire, produce &amp; deliver vaccines; &amp; allocate fairly across populations.",Neutral
1325667891073708032,"The coronavirus is completely different from the influenza virus, and developing a vaccine requires substantial understanding of how the virus behaves.",Neutral
1334722107796762624,Pfizer Slashed Its Original Covid-19 Vaccine Rollout Target After Supply-Chain Obstacles - WSJ,Neutral
1325864919586246671,"Fucks sake Boris, it's a Covid vaccine not The Bomb.",ProVax
1339278224199651330,"First-Bells Palsy is temporary w/many vaccines and those 4 out of thousands in the study have recovered. Second, immunity from a virus is temporary, if the avg healthy person got Covid now, immunity would most likely wear off when they are eligible for their vaccine the spring",ProVax
1326001962131845120,"C/o New York Times. They get paid on delivery. The US Government is merely the purchaser. They would have been bought regardless, most likely by the private sector.",Neutral
1325906450879811585,"Stop pushing this #covid19 vaccines shite, to try and convince people that, vaccines are the only way out! They are not and Pfizer are Bio #Terrorists, that will be destroyed along with their poison covid19 #vaccines! #StopPoisonVaccines #PfizerVaccineTerrorism #Billgates #Pfizer",AntiVax
1331711511644037120,Covid-19 vaccine efficacy results are not enough via,AntiVax
1286279893588869123,I can't decipher why many leaders continue 2 insinuate that #Covid_19 is UNDER CONTROL within their borders & that there is nothing to worry about! Does it change anything in the reality that no vaccine has yet been formulated and that #coronavirus is claiming lives relentlessly?,Neutral
1238769307456172034,Once they get a corona vaccine I don’t want to see any of you antivaxxers getting one. Don’t be a hypocrite.,ProVax
1326056909888249857,i ain’t takin no vaccine man,AntiVax
1336465918340321281,AstraZeneca's COVID-19 vaccine partner in China plagued by scandal via,Neutral
1325903356108431360,Yea for open borders and socialism. Fuck wearing a mask out public. Fuck that microchided Covid-19 vaccine. No fucking math science or history in schools anymore either. Only God and the bible in schools. Welfare/free medical for all. We want Trump!,AntiVax
1334550744561721345,Hackers are going after COVID-19 vaccine's rollout,Neutral
1326000723973300231,"These are lies! Coronavirus vaccine is already out, it is being given at this time to hospital workers! My doctor at my local VA had to get it as a condition of being brought back to work, when we opened up Fla after CHINESE CORONAVIRUS PLAGUE!",Neutral
1325770194816536578,"Well, this sounds really promising... Covid-19 vaccine candidate is 90% effective, says manufacturer",ProVax
1279100241887649792,"The night Chandrayan was scheduled to land on the moon,Republic TV flashed the news that India was going to achieve what no other country had dared to venture etc. Much the same is likely to happen in re covid vaccine issue",Neutral
1334113717810761732,"Utter rubbish...I live in an EU ""member state"" who are rolling out a #coronavirus vaccine without any delays/issues...Tory truth twisters rip large!",ProVax
1306332672583708673,"No no no...Your original point was that he shouldnt be for a Corona vaccine because he thinks vaccines cause autism. But, now you have proven...he has always been totally in favor of vaccines.",Neutral
1299233940721422337,"Our respected UGC,please postpone the final semester exams.After Corona vaccine, exams will be conducted plese.many students are very suffer in this bad situation.try to understand plese...",Neutral
1325872617044250625,"Here’s the headline of the day: We have a vaccine for #COVID19 I don’t give a fuck what Biden’s plan is, we already have the vaccine. I don’t give a fuck about his mask mandates, we already have a vaccine This happened in under 7 months, news should’ve come out last week",ProVax
1325784117045309442,Pfizer have a vaccine I’m hearing? Would make perfect sense that’d it’d be available for the start of 2021. Leave 2020 behind and take the positives with us. Trump gone. Coronavirus gone. What a season finale that would be. Just hook the vaccine straight up to my veins please,ProVax
1325833676022816770,over my dead body will i be ever getting this vaccine. if that means i go to jail or die then so be it!,AntiVax
1325887498254422016,#BidenHarris election and now perhaps the solution to the covid plague.. let’s finish this 2020 with a hope we had lost! #Covid_19 #Pfizer #Pfizervaccine #hope,ProVax
1325813219064221697,Just think before you refuse to have the new Covid19 vaccine. A) Do I give a fuck if my family die? B) Do I give a fuck if any of my neighbours die? C) Am I a member of the human race? If you reply NO to the first two questions then I suggest you emigrate to North Korea.,ProVax
1285207568915353604,Jimmy Chill actually speaking the truth about Moderna $MRNA. Appreciate that. There’s a loooot more frauds out there,AntiVax
1344427371592617986,Why Aren't those closest or nearest 2 death the #PRIORITY 4 THE VACCINE? #COVID19 #CovidVaccine #blacklivesmatter,ProVax
1344641356279541760,Moderna vaccine is causing people to have adverse reactions to the shot. Guess who owns stock in Moderna? Trump. Yep. Be aware! Before you accept a vacc iij ne ask who is the provider. Pfizer. No negative reactions! Do your homework!!!,AntiVax
1340151308385275904,Clear example of government working or self and one working for the people #CovidVaccine,Neutral
1339579508593192961,"Richard Martinello, MD, Medical Director of Infection Prevention for answers your most-asked COVID-19 vaccine questions. For more information on the vaccine: #crushcovid",ProVax
1338513631302971392,I envy to Singapore they got Pfizer covid vaccine 😖,ProVax
1325770343676596224,Pfizer says early analysis shows its Covid-19 vaccine is 90% effective,Neutral
1325712401598177288,The idiot who escaped to Hawaii whilst Australia burned has approved making a Covid19 vaccine “b4” trials are complete😡- Australia Coronavirus vaccine production begins in Australia before Oxford-AstraZeneca's products last stage of approval - ABC News,AntiVax
1337447432976801794,Biopharmaceutical firm AstraZeneca Singapore said that among its mental wellness initiatives is an internal online platform for employees to discuss mental health issues and queries within chat groups. via,ProVax
1330325136667533314,China's Xi Jinping pledged to work with other countries to accelerate COVID-19 vaccinations,Neutral
1334835669697318914,Could a Blood Test Show if a Covid-19 Vaccine Works? (Nytimes) The Road to a Coronavirus VaccineA new monkey study offers a ray of hope for speeding up clinical tria... Add your highlights: #Medicine,ProVax
1326221743497875458,Pfizer didn't take govt. $ Thank God! They do not work for the U.S. Govt. Trump stop trying to tAke credit!!$!,Neutral
1293601836801417217,"I can't understand how someone who thinks he's done poorly with Covid hears there's a vaccine, and is like, we'll, 200k people have died but fuck it, he got us a vaccine",Neutral
1326023708977192960,announcement on the vaccine for #COVID19 imes out and the Antivaxxers are already on that shit... 🤦🏽‍♀️ I mean...,ProVax
1336862313085870081,We would hope for the best with the vaccine news and trust in our nations ability to reduce or eradicate covid,ProVax
1265711991156428800,"You’d have to breathe out a sh*t ton of carbon dioxide to be suffocated by that from masks. That’s equivalent to being in a room full of CO2 with no vents. As for the cold/flu, there’s vaccines, over the counter treatments as well for that. There’s nothing for COVID.",Neutral
1340534555665547264,계획) vaccine warp speed spread 현실) corona warp speed spread,AntiVax
1343966998292803590,"If you are a young healthy person not living with susceptible ppl, why would you risk the unknown with a vaccine w/ the known 99.7 recovery w/ COVID. I am in my 40s got it from my wife who had a runny nose. I had a few additional symptoms, but now I am immune.",AntiVax
1328819816736677891,"3/8 -""The Moderna and Pfizer/BioNT trials combined have involved 70,000 people.[...] There are still vital unanswered questions about the #COVID19 vaccines under dev, such as how long protect against the virus lasts, and if they prevent transmis or just stop developing the dis.""",Neutral
1312071168829128704,More people back to work means more people SPENDING local economies restarting while COVID being managed vaccines developed testing allowing us to map its migration,ProVax
1326079484622237696,🤞🤞🤞🤞🤞 for the Pfizer vaccine. A bright light at the end of a dark tunnel #vaccine #coronavirus,ProVax
1325836295084630026,"Remember Kano killing, deformities and exploitation. You don't even have a handle for any African Country yet you want use to your poison called Covid-19 vaccine!",AntiVax
1326127258726244352,I’m depending on this group and Dr Fauci to tell me a vaccine is safe.,ProVax
1329052576994627584,Sharing an update on the progress of our #COVID19 vaccine candidate. #PFEColleague,Neutral
1326196064249143300,Isnt it strange that the #COVID19 #vaccine must be kept at minus 60° at the point of delivery? Why must this particular vaccine be kept so cold? I'm sure this DNA changing juice is very special.,AntiVax
1325673563517497344,Your choice to risk being injured by a novel vaccine as well. We all make our choices I hope it works out for you. I trust my immune system and flu is more dangerous to my kids than covid19 is. Easy decision to pass in that rushed mess of a vaccine.,AntiVax
1254418282385420288,"Fact:the world will be dealing with Covid 19 for a very long time, the only hope is a vaccine",ProVax
1325677301703577602,Unfortunately I believe untill there is a vaccine that is provided and proven to work against covid19 we must be responsible for our own safety or the effects of our current situation will continue to be devastating. #StaySafe,Neutral
1325784047084253187,Wow 90% effective is way higher than was expected! Great news all round. Fingers crossed the Oxford vaccine is around that level too.,ProVax
1325872128139407364,I really hope this vaccine works,ProVax
1334547196629426177,"OK!!!! When former Presidents Obama, Bush, &amp; Clinton get their COVID-19 vaccine on camera to show it’s safe then go ahead and sign me up. In addition to Karmala Harris they say they trust Dr. Fauci. I trust Fauci and Obama, Bush, and Clinton.",ProVax
1325671961985380353,"LGU restrictions affect revival of domestic travel The reality is, only a vaccine for Covid-19 would boost confidence in individuals planning to travel:",ProVax
1338896589197352960,"Me work these days!!!! PPL PLZ #MaskUp! 2day is historic bcuz 1) new vaccine rolled out, 2) we lost more than 3K Americans to COVID-19 as well! That’s MORE THAN 2 PPL PER MINUTE! Let that sink in! U may be tired, weary, frustrated, but U’re ALIVE! We want u to say that way!❤️",ProVax
1341039785134223360,"Please don't freak out about COVID mutations. Experts say that mutations that render the virus immune to vaccines could take years to happen. As long as we get enough people vaccinated, we can still beat this thing back. Please wear a mask and get the vaccine when you can.",ProVax
1325782076810014720,The vaccine is here. The US is going to save the planet from this plague.,ProVax
1336810950289223680,He already has PO’d constituents. is waiting for one thing...payday from Pfizer!,Neutral
1335025765528702976,Bahrain becomes second nation to approve Pfizer-BioTech coronavirus vaccine via,Neutral
1326104334296379393,$Covid19 vaccine,Neutral
1325806879671508993,The anti maskers won’t take this vaccine cos they’ll say that forcing them to take it goes against their individual freedoms. Just like in school when they refused to take part in PE cos everybody didn’t want to play their game,ProVax
1332370853242302464,U.S. officials plan to release 6.4 million COVID-19 vaccine doses in first distribution,Neutral
1327248112541458433,Great Britain wants to have Covid-19 vaccine flown in if necessary Our Hashtag Results Toxic Election Donald Trump vs. Joe Biden 2020 #FWN #freeworldnews,Neutral
1328571448710017024,New world order is in the vaccine. Yes it cures you of covid. But it has non human DNA in it. It alters your thoughts and they track you. Patent 060606 barcode LUCIFERIAN RACE. Don't take vaccine. They want to force us to take it.,AntiVax
1326079650263683072,"An 80% uptake of a COVID-19 vaccine may be needed to protect communities from the novel coronavirus, but volatile levels of misinformation and vaccine mistrust could undermine efforts to tackle the pandemic, British scientists said on Tuesday. READ:",Neutral
1278870675978100736,Okay. People who think COVID-19 isn’t real also think that vaccines cause autism and are made with mercury,ProVax
1340092583326957568,5. Pausing to think critically about the risks and benefits of the vaccine is okay. Fear mongering is not. We know that there are significant long terms effects of covid. The risks of the long term effects of covid are REAL; whereas... 8/,ProVax
1325865968510373888,Fools are those who think that #Pfizer has THE #coronavirusvaccine will give us normal life back. It’s just one. We may yet have side effects that could create a new #pandemic that could be worse than #COVID19. Don’t plan your #vacation just yet. #Patience is key and true virtue,AntiVax
1325971778288709638,The fact that #JoeBiden won the presidential election was already a ray of sunshine for 2021 but having the vaccine would basically double the hope. Fingers crossed. 🤞 #COVID19,ProVax
1334647824550686723,"PM Suga at UN General Assembly on COVID-19: Japan, a founding donor of WHO ""Access to COVID-19 Tools (ACT) Accelerator"", will lead the COVAX facility to realize an equitable access to COVID-19 vaccine throughout the world.",Neutral
