id,tweet,label
1326081773344796672,@talkRADIO @JuliaHB1 BOYCOTT TALKRADIO this Pfizer covid  vaccin is poison ! It tales 8 to 10 years to fully test a vaccine ! STAY AWAY  https://t.co/QXOA9xLhg0,2
1325770692567117824,"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports - The Washington Post https://t.co/rlYKsEccCh",1
1325770922838663168,I think i will wait until it is 100% effective and 100% safe. Thanks 👍🏻 #COVID19 #vaccine https://t.co/mEhhRMHYyA,2
1325796657892634629,"I believe in the efficacy of vaccines 100%, but why would I voluntarily take a  Covid-19 vaccine ? I’m more worried about potential side effects from the rushed vaccine than actually suffering from Covid-19 symptoms.",2
1331577755331334144,"@SRuhle Coronavirus, yet it is not coronavirus, in fact a foul-evil (rejz) that has associates, a virus coalition
08 - 07 - 2020
 Imam Nasser Mohammad Al-Yemeni

covid-19 vaccine
Coronavirus
Biden Trump
Texas Georgia 
Ted Cruz
Morning... https://t.co/dJrHisKkJK",1
1325796807738318850,I’m only gonna take the vaccine because if my great great grandkids die of COVID-19 it will be 100% my fault,0
1325989762063282176,Everyone in the replies tweeting they won’t have a vaccine are so. fucking. stupid. it hurts my brain https://t.co/Sxetm0m6Zs,0
1337152258367217669,"I live in southwestern Michigan, between Grand Rapids and Kalamazoo and equidrivingdistance between Chicago and Detroit. I have not seen contrails like this in years... Kalamazoo International must be a parking lot waiting for Pfizer's emergency approval. #Pfizer #vaccine 🖖🐢  https://t.co/d6x8FD4crN",1
1325813467673223169,"People!!! Seriously, there is still no 100% vaccine that will be issued as of date! Regardless of the great strides being made, wait on the actual confirmation! Pfizer is at 90% still, which is great!   https://t.co/mIEkM6EVdy",0
1325963185132695555,"@realDonaldTrump @pfizer @US_FDA A vaccine does not change the fact that you did nothing in the last year the virus has been circulating and killing thousands. The death toll could have been avoided in the US if you had put on hygiene measures just like all other countries did, including China.",1
1329677231128457216,".@Bishopoftyler: ""Moderna vaccine is not morally produced"" #COVID19 #coronavirus #bioethics #Vatican #CatholicChurch https://t.co/92fTn2qSkS",2
1334628366469611525,"Commentary: Great news, the first approved COVID-19 vaccine is here. But don't throw away your masks yet https://t.co/2jjlblepdw https://t.co/8U8Mvupr5d",0
1268997162609848321,@uksciencechief Sir Vallance. Please can you tell me if the flu Vaccine makes one more susceptible to Corona Virus? (Wolff 2017),2
1325869956240715776,Good news from @pfizer on #COVID19 vaccine progress &amp; a good time to reflect on the 120+ times drug maker has increased prices this year alone #justsaynoJoe @_ACHP @THCBstaff https://t.co/oPSsU5e3Tf,0
1271837301887426560,"COVID-19 vaccine likely by year-end: Germany, France, Italy & the Netherlands have signed an initial contract with pharmaceutical giant AstraZeneca for over 300 million doses of a COVID-19 vaccine still in the experimental phase, Germany's Health Ministry said Saturday.  - @dpa",0
1328714735089377280,"Moderna Inc said on Tuesday it agreed to supply its COVID-19 vaccine candidate, mRNA-1273, to the United Kingdom beginning March, if it is approved by the local regulatory authorities.

https://t.co/VjuOl1vQcf",1
1326260888354103298,Do not take ANY vaccine before 5 years testing. https://t.co/mixqHOTnbi,2
1326093524794822656,"Really  great news that #Pfizer  vaccine againt #Covid19 is proving to be effective. Did I hear right...that it will be available free to America?? Jang tota?? The world needs a #PeoplesVaccine for everyone everywhere, and at the lowest possible price. Biden, thusa ngwanaabomma!! https://t.co/NJzze5JkHf",0
1339381708949491715,Me waking up the day after getting the covid vaccine  https://t.co/rGyx0cfELW,2
1326234739053895683,The fact that we don’t know how many got the vaccine/placebo is worth being skeptical. 94 participants got sick out of 44K. 90% is how many exactly? https://t.co/JW4BldphK4,2
1325793694478446593,"#COVID19 vaccine: First 'milestone' vaccine offers 90% protection. 
I’m hoping all the far right #brexit, anti vaxxers and #covid deniers are refused the vaccine.  https://t.co/iCEEz7yK0f",0
1295559889117306880,@narendramodi We want to discuss that while we were beating Thali and Ghanta And lighting candles   Russia developed Corona vaccine and controlled the pandemic as well  Almost everywhere Corona graph is declining but not only in India   Then why should we have faith in you ???,1
1325771017848037378,‘individuals who received two injections of the vaccine three weeks apart experienced more than 90% fewer cases of symptomatic Covid-19 than those who received a placebo.’ https://t.co/ubdcQkGc2b,1
1264106947285942274,"A leading American scientist William Haseltine, known for his contribution to fields like HIV/AIDS and cancer, warned on Thursday that a COVID-19 vaccine may never be found.  What say..How to prepare ourselves. #SaturdayThoughts #vaccine #COVID19  https://t.co/nYDHQqHydi",1
1325291688303190017,@TomFitton Again you ment to say. Joe can now tell us his plan for Crisis relief for covid-19.  And where his Ebola vaccine is?,1
1326175492949614594,"@McGiff  Well I will not be having a vaccine - I don't understand why people think that it will be a ""cure all"". Coronavirus is just that - a VIRUS! you cannot successfully vaccinate against a virus because it mutates too quickly!",2
1330546684376584194,@WhoseBacon @cnnbrk Yes. Pfizer's  is the vax I was referring to. Moderna is the vax that will be the magic bullet. Luckily it can be used with a pneumatic injection device as well.,0
1331286523417858048,An amazing Alliance coming together to support countries in COVID19 vaccine delivery https://t.co/WUllvH0jvG,0
1329081519076372481,The good news is two biotech firms just announced promising COVID vaccines and are asking for urgent FDA approval. The not as good news is Georgia lacks a plan to get a new vaccine to people most susceptible to the #coronavirus https://t.co/NZnpfx1MaS,0
1333441952696528903,"FYI Apotex is the largest producer of Hydroxychloroquine, which if allowed to “pass” is a huge a threat to the vaccines being manufactured by Pfizer, Astra Zeneca and Moderna  It is safer and cheaper than both by a long shot  There is a reason the owner and his wife wound up dead",2
1325710865337888768,Wagga health authorities planning for COVID-19 vaccine rollout https://t.co/xfdOamD6LC,1
1342486848933941251,"@11kelleyk @SenSchumer Not bad take home as all senators earn $174,000 yr work 129 days yr. have free parking huge pensions, insider trading info, free lunches, first to get covid vaccine, don’t pay into soc. Sec. not bad . Now let’s pay them $7.25 hr, punch time clock, pay into soc sec & pay health in",1
1334236590223355904,"@CBSNews ComingUp on @680CJOB @halanderson @PamelaFalk @CBSNewsRadio 

U.K. is 1st country to approve Pfizer COVID-19 vaccine, with distribution to start next week https://t.co/Ch9KcUEaj2 via @CBSHealth",1
1325770704072151040,Promising news in search for a Covid-19 vaccine https://t.co/TG13fpVzmR,0
1325701164654944256,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t",1
1280476537016508416,I don't think that I will ever take the Covid-19 vaccine when it has Fauci's & Bill Gates' finger prints on it.,2
1285400259645132801,"After all the crap we’ve been through with COVID, the only thing left is for the vaccine to be a suppository. *stolen post*  https://t.co/orkmKWtHlG",1
1325770698019786753,Hope is on the horizon. Regulators have said they would approve a vaccine that is just 50% effective – protecting half those who get it https://t.co/mw4ckKshPM,0
1325909292466073600,"No thank you.  I'll pass on vaccines, as I always have and always do. https://t.co/NVus1hp4oT",2
1325688832872775680,Dr. Carrie Madej - about coronavirus vaccines and transhumanism nanotech... https://t.co/phD8mmK9Tm via @YouTube,1
1325843226092335107,"Covid-19 vaccine candidate is 90% effective. 

Straight into my veins. 💉💉💉🧪🧪🧪🌡🌡🌡🦠🦠🦠🧬🧬🧬 https://t.co/xWLR9CEY1r",0
1337841691974377472,@skathire @pfizer @BioNTech_Group @moderna_tx side effect profile seems to be better for Pfizer/BioNTech.,0
1326180325941268488,"Is anyone actually going to take this vaccine!??? ... 🤔... I’m by no means an anti-vaxer but I will definitely not be keen to be a human guinea pig! 

#COVID19 #covidvaccine #Covid19UK #coronavirus",2
1326309201161969664,@j_hollis1021 @TDen2020 @IvankaTrump I’m fully aware of it. I’m also fully aware that Pfizer’s CEO issued a statement yesterday confirming that the compass not part of Project Warp Speed!,1
1344217479875182594,@iesamina @BorisJohnson @UniofOxford @AstraZeneca Yeah he didn't I know but I didn't congratulate him as a person. I congratulated the Prime Minister of UK... In other sense I congratulated the whole nation. One would be utterly and hilariously mistaken if they thought I assumed he invented it.,1
1325672694151569408,"⁦@millerbioethics⁩ ⁦@jsross119⁩ ⁦@MichelleM_Mello⁩, “Transparency is needed for #Covid19 vaccine trials” STAT  https://t.co/CHYuYmiegK",2
1319592474013175808,@TimesNow @LalitAmbardar May I request times now to show the plight of doctors who have been declared as COVID warriors by PM himself  The finance minister says she will provide free vaccine but can't even arrange salaries of doctors  Or times now is only dedicated channel to show what is wrong with opp,1
1325920481942319115,I won’t take vaccine under any circumstance but fuck this guy https://t.co/PDz3LzDozx,2
1325904963235586050,"mRNA vaccine  

Pfizer, BioNTech’s #COVID19 vaccine prevents 90% of infections in initial late-stage study data

Contrary to popular beliefs, mRNA vaccine CANNOT change your DNA/ 
Or turn you into a Frog or a POTATO. 

https://t.co/OZGn8e0caF",0
1338195285181394953,"@landrumt13 @DrBiden We are also called ‘Information Specialists’.  The information I read based on research supports getting the Covid-19 vaccine, but librarians only recommend.  We also are front line in protecting the First Amendment.  It’s a great profession and never boring!",1
1336019817074081793,"First batch of COVID-19 vaccine coming to Canada next week
| https://t.co/RlMn3PKmWx #cityofPG #northernbc #cdnpoli #bcpoli https://t.co/zn3AhBVMLy",1
1335593097242189827,I just realized that that the name “Moderna” comes from “mRNA.”   Just wanted you all to know I’m the last to figure it out.   Carry on.,1
1330133375512932357,@ThePubliusUSA @pfizer Not mutually exclusive...  Maybe they can call half the batch that so the MAGAts will actually take it.,1
1325887498254422016,#BidenHarris election and now perhaps the solution to the covid plague.. let’s finish this 2020 with a hope we had lost! #Covid_19 #Pfizer #Pfizervaccine #hope https://t.co/M4tiZ1q1KC,0
1325829660735889410,"People who want a vaccine, you must start asking some basic questions before letting God knows who put God knows what into you.

Covid-19 has yet been proven to exist, what is the vaccine protecting you from?

90% is not great when your own immune system is already providing 99%",2
1333078161442017280,My letter to the editor today in the AV Press discussing my thoughts on how to help rebuild the local economy when the COVID-19 vaccine arrives. https://t.co/uBBhqDlCq9,1
1326129424610308096,"What if: the coronavirus vaccine turns everyone into zombies? The only people left human would be Karen and her unvaccinated children with weak immune systems

Do you think all Karen’s would unite and kill the zombies by clawing them with their neon acrylics? #coronavirusvaccine",2
1339987079522992128,"My dad works for a small company that manufactures safety goggles and gloves. I walked in today to start administering COVID-19 vaccines, and look whose glasses were provided to me by my institution?! 1/5  https://t.co/lS9e6wcgDe",1
1325902161583149068,"Good news, hope all goes well #vaccine #Pfizer #BioNTech @BorisJohnson @Number10press @10DowningStreet #UKLockdown2 #COVID19 #briefing https://t.co/uT9qOZWHIc",0
1338987497666215936,9 things to know about this Covid-19 vaccine fraud on the internet  https://t.co/2IHXYMyBl9 via @gadgetsnow  BE ALERT............,2
1334285213585862664,"I dnt put it beyond some to tag this covid 19 vaccine the 666 that was talked about.. if u dnt get it, no access to food, work, social amenities..",2
1272914107587612672,‘It’s really complicated.’ United States and others wrestle with putting COVID-19 vaccines to the test  https://t.co/AgRnzZy9ap,1
1307975350383792128,@udchuck @JoMacpherson6 @marklevinshow Read up:  He started working with various companies in China on a vaccine in January before COVID was declared a pandemic!  He is an UNELECTED PERSON with too much control / influence in this country- he does not have America or American Ppl best interest in mind!,2
1328819816736677891,"3/8 -""The Moderna and Pfizer/BioNT trials combined have involved 70,000 people.[...] There are still vital unanswered questions about the #COVID19 vaccines under dev, such as how long protect against the virus lasts, and if they prevent transmis or just stop developing the dis.""",1
1325812005534633985,I REFUSE to get this vaccine. Idc what nobody has to say. https://t.co/Z7NBE5dxA2,2
1327201586066698247,Good morning #Manchester stay safe and keep cleaning (or we can) 😊 #COVID19 #BeSafeOutThere #CovidVaccine  https://t.co/L6teHlXskB,0
1325867175400321025,"Anti-Vaxxers, in replies got me rolling, like how are you so stupid to not believe in vaccines. Need natural selection. https://t.co/75D1RCH7c4",0
1290795059382640642,"I get the flu shot every year. As a high-risk individual (now on immunosuppressant drugs) I probably should. BUT, I have to admit - I still get the flu nearly every year. CDC has a hard time formulating the shots properly. My confidence in the COVID vaccine - not high.",2
1325677301703577602,Unfortunately I believe untill there is a vaccine that is provided and proven to work against covid19 we must be responsible for our own safety or the effects of our current situation will continue to be devastating. #StaySafe https://t.co/O03VR8D1LU,1
1340361657760051200,"WTF Tweeting the vaccine prices !? AND she doesn't apologise,She doubles down!? In a private company she would be fired w/out compensation. And sued.  #debleeker #vaccine #Vaccinatie #Vaccin #CovidVaccine",1
1326075989282189313,"@LionelMedia FIGHT AGAINST TYRANNY!!!
The coronavirus vaccine is a NEW technology RNA vaccine. 👉👉🏽👉🏿 It LITERALLY changes your DNA!!!! 🙏🙏🙏🙏PLEASE do NOT take this vaccine. The Lord Jesus Christ created your unique individual DNA. Do not play God. 🙏✝️🙏",2
1329131974347296768,Isn't this a good thing! #coronavirus #vaccines #PositiveVibes https://t.co/KdPlF62kLP,0
1329081971293577219,"So everybody's vaccine is 94-8
95% successful.  Still too fast. Still not taking it https://t.co/xR9HFBtClT",2
1332403805951062018,wouldnt do that vaccine. Thank heavens for PMJT https://t.co/5G6wCsJcOm,2
1332363013400170497,COVID-19 vaccines are coming to Miami. Hospitals want to figure out who will get them https://t.co/yAxbhd9jzx via @MiamiHerald @conarck,1
1338622332462624769,"@Jack_Luxburg @NYGovCuomo @pfizer @UPS As a result, it is Cuomo that cast the first lie (as that is of surprise).",1
1339623500047237122,"When my friend's son heard that I'm getting a #CovidVaccine he asked her if he could come hug me afterward. The kid doesn't really know me, he's just desperate to touch someone outside his immediate family. 😢#ThisIsOurShot #CovidDiaries",0
1329071267111002113,"@pfizer, you're saving the year!!! Hoping that your vaccine will clear all safety requirements. https://t.co/P3Q0K8HcFP",0
1325673553015025664,"@Reuters understand coronavirus vaccine and the three vaccine candidates now.

Coronavirus Vaccines Candidates works only under these conditions.

https://t.co/PWpw1OXrfR",1
1329255884502020096,"I refuse to take any #coronavirus #COVID19 vaccine distributed by a @JoeBiden @KamalaHarris Administration. I will never trust it, ever.",2
1334591417801437190,"PeruvianPod Episode 5; Post-Covid talks, New Vaccine, Billionaire Tycoon...  https://t.co/tfZR8nP8Mp via @YouTube",1
1318672961461575680,As if #AndrewCuimo #Governor #NewYork poor response and deadly nursing home directive didn’t kill enough New Yorkers now he’s denying #NewYork #NYC residents  #CovidVaccine  How many more people will #Cuomo kill?,0
1336341910588444672,Analysis of new vaccine data from @HelenBranswell https://t.co/W9VFTrqywC,1
1329063222360633349,"What is mRNA? In enthusiasm for vaccine news, I had not bothered to read this is groundbreaking tech. Truly amazing. Can’t get my head around how one *makes* mRNA. Googling what is synthetic RNA... But, unknown immune response/inflammation is concerning.  https://t.co/weSeEUUOHK",1
1340079806029959171,Here’s your Covid vaccine information. Read carefully.   https://t.co/na3vJ5IMHh,1
1325770240526065664,"Awesome #COVID19 news! 🎉

The @pfizer and @BioNTech_Group vaccine was found to be more than 90% effective in preventing #Covid_19 in participants without evidence of prior #SARSCoV2 infection. Also no serious safety concerns have been observed! 👏

PR 👉 
https://t.co/56XoCMNE1Z https://t.co/CfFN7Wcvux",0
1329061546203500546,I think this covid-19 vaccine is a race to see who can get it out there first! I don't trust them! I want to see Dr Fauci take it and I want to see Trump take it and the Pence take it and if they don't die then I'll take it!,2
1334141057869688832,@GeorgePeretzQC The independent are reporting that they have given Pfizer indemnity from prosecution for any adverse effects. That's going to be a gift to anti vaxx propagandists I'd have thought .  Thoughts?,1
1332279470716186624,"In this week’s #TheTaste, @virsanghvi writes, “I doubt if America will approve the #Oxford #vaccine any time soon. But we, in India, should give it emergency approval as soon as possible.” #pandemic #coronavirus #COVID19 
@htTweets 
https://t.co/UodzFrSIL6",1
1325691741442338821,@IngrahamAngle Keep an eye on vaccines coming soon. Pill form vaccine $VXRT will be revolutionary! No needle! VAXART...remember this tweet! #SlowTheSpread #COVID19,0
1326119841980407809,"Some promising news was announced Monday on the COVID-19 vaccine front.

https://t.co/nj1aJcMAra",0
1283796296202166275,Who gave #NitaAmbani & #MukeshAmbani the permission for sending #Covid_19 vaccines to each corner of the country ?  Where were they when the #MigrantLabours were walking for miles to reach home ? Where r they when people r losing their jobs & r dying from hunger ?  #Profit= #Jio,1
1332411132573675520,@JustinTrudeau Aren't you the littlest embarrassed that you can't supply us with vaccines along with the rest of the developed world? https://t.co/88LiASNm4C,0
1325832839288459264,"@KellyannePolls @realDonaldTrump @HHSGov @pfizer ahahahaha, yea sure. Flu vaccine is completely useless and now they are making up a #COVID19 treatment after inventing the whole „pandemic“)) And people actually believe thai crap and will spend Trillions on the poison! unreal",2
1325864976821743616,Who’s ready for big pharma to overcharge the fuck outta this vaccine and play it off as “their service to humanity” https://t.co/5lYFlwRcfH,2
1325814672189247490,Yeah. I don’t trust a rushed vaccine at all. I don’t even trust vaccines that have only been tested for &lt;10 years let alone something w/gov plans for evil behind it in the first place. Absolutely no thanks. I get sick from seasonal coronavirus shots on top of that. https://t.co/uiGeMpBBeM,2
1306650506270564353,@ndrew_lawrence They replaced the gay making gases in chemtrails with the covid vaccine.,2
1317148317151789057,Accenture Launches Vaccine Management Solution to Support COVID-19 Immunization Programs  https://t.co/JEngnlfKiQ,0
1326074267004526592,"This morning, news that a trial COVID-19 vaccine candidate had an effective rate of more than 90% shook the financial world. According to the New York Times, appears to have given investors the green light to pile back into companies harmed by the pandemic. https://t.co/7VsfHPm1LN",1
1336113459180744705,"Well a #Tory that talks senses, @Matthanock @BorisJohnson take heed, he talks more sense than both of you put together https://t.co/nov7vEisQc

#vaccine #COVID19",1
1335728016304074756,"@bllyrush @BanashKelly @mhdksafa Trump’s Operation Warp Speed promised a flood of covid vaccines. Instead, states are expecting a trickle.

The administration pledged several hundred million doses in 2020. Companies will actually ship about 10% of that.

https://t.co/MhrRNkHKKa",1
1339303395312562177,Hear me out..  What if the COVID vaccine is how we get our X-Men powers?,2
1325770359090647040,"Pfizer says early analysis shows its Covid-19 vaccine is 90% effective

https://t.co/88nwFzNg2P",1
1329292112253227009,"COVID-19 vaccine tracking: Phase III clinical trials commence for Bharat Biotech’s COVAXIN

Read More
https://t.co/nzz2mIVt91

#IndiaObservers #Covid_19",1
1340013614909022208,"@TavisPiattoly @AOC If you were really intelligent, you'd understand that you can't mandate what people put into their body.  The #COVID vaccine, for example.  Heck, too many people won't even wear a damn face mask!",1
1338198678251565056,"When you have a nightmare about a zombie outbreak and the first thing you read is , the first truck of Covid vaccines go out . 😂😂🤷🏻‍♀️🧟‍♀️🧟‍♂️#crazythought",2
1325791683032866824,"STRAIGHT INTO MY VEINS.

or like, where it is that vaccines go https://t.co/kKH3j1m5Sg",0
1325847820226736128,No thanks #vaccine #COVID19 https://t.co/XscKNbX2tu,2
1328413013674778626,"@ArianaDMichaels And those front line workers, too. And I'll take the vaccine if Dr Fauci and Biden's coronavirus task force considers it safe.",0
1325935125545279488,@nazboyy @angoolakchi2 @pehall68 @realDonaldTrump I haven't took a vaccine as far a flu and stuff ever so I highly doubt I take the coronavirus  vaccine..,2
1328057210073735168,This is an informative article about the truth of the #PfizerPressRelease regarding their COVID-19 vaccine. What it implies vs what it actually said. https://t.co/OKB1B7hTbO,1
1331853101695954945,"From #Syria to COVID-19 frontline, stateless scientist sets sights on vaccine
Nowras Rahhal spent years studying to the sound of bombings &amp; artillery fire, using his phone torch to read when the electricity cut out at his #Damascus home. #Darayya #Germany
https://t.co/MYh8Au4Xwn",1
1325849221791145984,The vaccine will change your DNA and you will become a human antenna. https://t.co/oNJwHaEUmH,2
1328180687090765824,I wrote this article recently for Catholic Health Austalia on #COVID19  #vaccine  distribution in Australia. The Australian Technical Advisory Group on Immunisation (ATAGI) must make their COVID-19 vaccine distribution advice available to the public.    https://t.co/D3emVT5wlH,0
1325864560985694208,"@CHEK_News Now we need to help the anti-vaxxers understand that the COVID-19 vaccine is less harmful than the virus, and doesn't contain harmful chemicals or nanobots. Folks, if you refuse the vaccine you are loading the well-being of your loved ones onto the backs of everyone else.",0
1326056909888249857,i ain’t takin no vaccine man https://t.co/6U4hTISMzQ,2
1325997150296281094,If vaccines are available for my 30th birthday I will fucking cry like an infant child https://t.co/LnRnXKK50Q,0
1325706588653379584,All this vaccine are not good it make people sick immediately https://t.co/LhGcPGfEgP,2
1329142423440617472,What happend to the other Covid-19 vaccine test candidates after they died ? https://t.co/i5GDouTVFP,1
1326163306608988166,"Every nursing home in Ireland could have access to a coronavirus vaccine by Christmas or early in…
#News https://t.co/Tgd9MvyX9Y",1
1342435799887962113,"@PatrickFullman @cangal21 That was a good one .☺️But seriously no one is being made to take the vaccine. It’s your choice . Those who take it will be safe but run the risk of side effects, those who don’t will run the risk of catching Covid . Pick your poison . It’s as simple as that .",1
1246388400246132736,"@Estebiza @NicTrades As you pointed out in the following tweet, in Italy all the elderly are vaccinated against flu and since this virus kills the older people more than the younger ones this stat doesn't make a lot of sense... But I'm sure the no vax will be the first in line for a covid vaccine...",0
1341872712428490752,@WetikoW @truthseeker6761 They all are intentionally exposing us to the aids virus. covid 19 was modified with dead side of the aids as carrier. Super spreader. In Australia the vaccine actually gave people aids because they screwed up & use the live side. The Vax will have all covid 19 has including aids,2
1286316601445437440,"@ABC We're worried about an effin GOLF COURSE amid covid-19, vaccine, masks,  Antifa, BLM, Portland, Chicago, and twitter trying to setup a subscriber fee?",1
1325825401126608896,"While this is good news, I doubt I'd take the vaccine until its been in the mainstream for a while. One of the few things I'm mainstream about is my health. 😂#covid #noguineapig #COVID19 https://t.co/eC7QHHmac4",2
1312416340620324864,"@maddow This is what is going to happen trump gets well and then miraculously be cured and say see we have the vaccine because of me!! I do not believe anything is wrong with him except he has no brain, it’s all a set up. I will believe he has covid when he is on a ventilator or dead!!",1
1325679742939508737,Australia begins production of Oxford-developed COVID-19 vaccine https://t.co/m86NALxIKu,1
1325770241410916352,"Pfizer says early analysis shows its Covid-19 vaccine is 90% effective
https://t.co/P26TaHqFR3",1
1266029202953904128,@who @narendramodi @realDonaldTrump @USATODAY @NASA @isro @DRDO_India @iitdelhi @drharshvardhan @IsraeliPM Shame on your all the achievement . Covid19 vaccine is not in your capacity shame shame shame . #corona,2
1254108285252382722,"Now, i really wanna see who patents the Covid 19's Vaccine this time? Maybe we would really know the Q's behind the mess that we see around today. @FaheemYounus  know a few who already did recently?  https://t.co/wLBeohB9Nz",2
1265407088760586240,@sanofi @Regeneron I am writing to you in concern of the racism and speech of hate posted by the general manager of Sanofi pasteur in EGYPT  Dr. Nibal Dahaba. She posted on her Twitter and Facebook accounts a speech of hate against the healthcare professionals on may 25th 2020.,1
1325833041084903429,All of sudden covid 19 vaccine is available and 90% effective.Bill Gates congratulates Biden on his victory.China has moved past covid19 and EU and US are obsessing over vaccine.This is a shitty world,2
1325706456356835328,"Ebola 'emergency' vaccines provide ethical blueprint for COVID-19 response

https://t.co/4rA8O26otI",1
1326147599569616898,Full list of who the priority groups for the new coronavirus vaccine will be https://t.co/hBhrrfNNZo,1
1326032220386172928,"Too good to be true. Initial test subjects for the COVID vaccine were 94 people which can be highly skewed, needs further testing on general population

On a good note, Pfizer pharm didn’t take a single cent from American taxpayers $ to develop this vaccine which is shocking imo https://t.co/nNEFyGwBi4",0
1325954608678772742,"I don’t believe a word of it! #COVID19 #vaccine is #DNA changing. What are long term effects? Do you know what’s in #vaccines? @HPVSideEffects @VaccineResist @VACTRUTH 

https://t.co/Wx05pVI6QG https://t.co/kbHiuzNgMz https://t.co/8dRqP4g4kH",2
1334550744561721345,"Hackers are going after COVID-19 vaccine's rollout
https://t.co/ubuD79yKq2",1
1325767717983580162,"Pfizer, BioNTech say their COVID-19 vaccine is more than 90% effective | Article [AMP] | Reuters https://t.co/GTh8EqNqcF",1
1334981269659140097,"have patience.  The volume that Pharmacies will be dealing with as we are dealing with COVID-19 testing and vaccine administration is going to be large.  Thing are going to take longer than before.  If you choose to get one of these vaccines at your local Pharmacy, please do",0
1327367449709309954,"@TeamTrump @realDonaldTrump Define ""we""... Certainly not the illiterate ex-gov... Scientists (!) from #Pfizer as well as from German company #BioNTech did it. Zero support by this 'administration'. Stop bragging and adorn yourself with borrowed plumes. #Trump #COVID19 #TrumpLiedAmericansDie #SoreLosers",0
1326201798860926982,What you need to know about Pfizer’s COVID-19 vaccine https://t.co/2Bd5UDYSKs via @BostonDotCom all we need to know is we do not need a vaccine against a virus where we already have a 99.98% chance of survival. and take that diaper off your face!,2
1344505533248671744,"@langfess hey what are you doing? oh, i just doing my diy covid vaccine",1
1333949799167647744,"While the latest vaccine news provides us with hope, we cannot forget our responsibility to curb the spread of COVID-19 right now.
 
That means wearing a mask, staying home when you're sick, socially distancing, and getting tested. Together, we will get through this. https://t.co/aTBq3QEND5",0
1306614855814713344,Not rabies but first corona vaccine should be given to him for test   #ArnabNeedsRabiesTreatment,1
1325698713038303232,Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/FPzpWOkOaS,1
1336317064131325952,Pfizer and Moderna SNUB Donald Trump's White House vaccine summit #SmartNews   https://t.co/PT9bkbkl0D,1
1265022096234741767,@Dunroamin4ever @CDCgov @TheDemocrats Well I heard there’s not enough patients to do covid vaccine testing on🤔What a bunch of BS😡,1
1325796080508952576,"anti vaxxers are so annoying, literally no one wants to take a vaccine that isn’t safe but hopefully this would be 🥴 like why do anti vaxxers and anti lockdown people exist what do they actually want https://t.co/axHNacMuDT",0
1325770140118642689,"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports
By Carolyn Y. Johnson

https://t.co/uOveSZU3O6",1
1326060602758926337,"According to ⁦@WHO⁩ SARS-Cov-2 has a 99.87% survival rate.

It’s not about being anti-vax. It’s about calculated risk.

Rushed vaccine vs virus with 99.87% survival.

It’s a no brained for me. I’ll take my chances with #COVID19. https://t.co/EThUEhUSpW",2
1297685822985166848,@catturd2 ive had the covid my blood could help cure the sick !! ive never had a vaccine and i fought it off naturally. thats what i understood from the announcement !! please correct me if im wrong !! :),2
1271106551470751745,"EU is demonstrating again its agility and responsiveness by providing up to €100 million to @BioNTech_Group for its #COVID19 #vaccines development and manufacturing capacity, thanks to joint #InnovFin #EFSI debt financing from @EIB  @GabrielMariya @JEPaquetEU @EUeic",0
1334097982912913408,"#UK is 1st country in West to approve #COVID19 #vaccine for public use. #British health ministry said vaccine developed jointly by @Pfizer &amp; @BioNTech_Group wld be distributed starting next wk.
#Pfizer was 1st 2 apply in both #US &amp; #Europe 4 emergency use.
https://t.co/wlglyP7Acb",1
1288764034435645443,"11:11                                                                                🕯✨                                                    Return to res, money , abundance, Corona vaccine , academics , new phone , that gent (LOML)  🥺👉🏽👈🏽🕯✨",1
1326202772329439232,I’m Still super skeptical...no vaccine for me in the near future or maybe ever. https://t.co/J6DT8VhAaj,2
1334936758727806977,Here I thought the vaccine needs to be tied around the chest like an Amulet https://t.co/Pqe7vtrqEY,0
1332447959410110464,This is what happens when you rush COVID-19 vaccines. None of them are anywhere near ready. It’s all commercial hype. https://t.co/UDqPXaSwdL https://t.co/CXDrCO92sg,2
1325776296887070720,Good news! but I'm still not getting that vaccine. Andizi. 🙅 https://t.co/VrmqBzlLCW,2
1325806525307375618,I’ll have a vaccine and a pint of carling please mate https://t.co/KLRGSmDghH,0
1325788166742282242,"Great news about a potential vaccine. With the far right anti-vaxxers not wanting anything to do with it, there should be enough for us that do. I expect them to refuse it point blank #COVID19",0
1259193805351399424,our batch discussing how to make up a corona vaccine and studying immuno at the same time>>>>>>>>>>>   cutest thing ever 🥺,0
1341339692189560835,Vatican’s CDF says COVID-19 vaccines ‘morally acceptable’ when no alternatives are available: Full Text  https://t.co/xR8gETUYcF,1
1325810390127816705,I will not take any vaccine that’s not stamped with seal and approval of the Biden/Harris administration and new coronavirus task force! @SRuhle,2
1325790661543665665,"Today is a great day for science! #BelieveInScience

Pfizer says early analysis shows its Covid-19 vaccine is 90% effective
https://t.co/xrbMXxoJhj",0
