id,tweet,label
1325778348841312262,,ProVax
1325885918784401409,fuck bill never take poison vaccin im dumb,AntiVax
1325844091222036480,start take covid vaccin,ProVax
1325803210544656386,trust thank god part oper warp speed stupid name vaccin want rather fast repeat part warp speed,ProVax
1291699812367241217,director gener dr covid work cure may never found,Neutral
1325673015833735170,free covid vaccin nov et,Neutral
1325676206935707648,oper warp speed mission head dollar covid oper team distribut million vaccin,Neutral
1333435506617581576,info develop report,Neutral
1333804676874203136,first vaccin could american soon listen,Neutral
1330863911915180032,covid vaccin data show,Neutral
1328692312826925056,covid vaccin via,Neutral
1326104318790033409,need know vaccin,Neutral
1333996972894777346,hope presid elect award medal freedom recent covid give parton medal freedom one fox news,Neutral
1344497519951306752,ultra cold never thought mess,Neutral
1336338947039870976,covid vaccin quick dare take shit,AntiVax
1329982989846147076,good news idaho sen jim covid vaccin develop,ProVax
1325804101255499777,amount work give like vaccin earth,ProVax
1325866221426921478,said vaccin approv us england use bold one joke give,AntiVax
1325889196662251520,good news vaccin gave boost partner stock well behind via,ProVax
1325770346868338688,say covid vaccin,Neutral
1325916420409077763,good news first proven,ProVax
1325851250844372996,expert call skeptic vaccin viru fatal,AntiVax
1261048523274977281,join movement vaccin treatment better cure prevent water hand central spread covid,ProVax
1336810950289223680,po one thing payday,Neutral
1325829110581616641,poison vaccin would want list first need,AntiVax
1287898319327506434,hasnt found vaccin corona there,AntiVax
1279030020351176705,covid bacteria male though social construct need vaccin good go,Neutral
1325666723270422529,vaccin mutat found mink denmark amp utah viru could spread man amp vaccin design non version,Neutral
1326080214271725570,covid vaccin first get,ProVax
1325816974874730499,turkish develop vaccin,Neutral
1329095785393258497,good news vaccin front,Neutral
1325843849206435841,vaccin develop independ us govern take credit,Neutral
1306796245789192193,reveal wish god may get proper vaccin corona relief amen,ProVax
1326142137919008769,hope make good use vaccin,ProVax
1325770797408002050,vaccin news today,ProVax
1325903356108431360,yea open fuck mask public fuck covid vaccin math either god free want trump,AntiVax
1330888847979278337,draft statement promis pay fair,Neutral
1326085866608095232,spread rate okay know box protect sure know oh good sheep get vaccin,AntiVax
1336035328902225930,gp next week support stand,Neutral
1325715939925569537,meet foreign assur presid india continu support post covid phase vaccin relat,Neutral
1344296073393827840,mani common cold hard pin perhap research covid lead etc,ProVax
1325861399093006338,biden vaccin progress remain must,Neutral
1336351819363135489,die year sure good,ProVax
1240326386948194307,first vaccin test person use unless covid made usa,AntiVax
1325822423325929474,fuck releas news elect save much weapon,Neutral
1303595525850173442,say took covid vaccin unexplain know,AntiVax
1325770176541941761,covid vaccin,Neutral
1325776360535699456,hallelujah covid vaccin found,ProVax
1326104431574863872,yet noth trump us,Neutral
1331213195923525632,die due covid corona vaccin come,ProVax
1334883872287453187,interest thought also heard radio may held due covid vaccin would take,Neutral
1325864160677261312,give vaccin first last,AntiVax
1325864607588605952,world good news covid monday got bunch stat news,ProVax
1330276381780025346,disappoint gloom doom news covid vaccin hey good news fake news true link,ProVax
1250922057673641984,governor nairobi kenya found cure covid surgeon gener vaccin usa usa,Neutral
1331998322014482432,us done enough free love covid vaccin dont want vaccin harm viru,Neutral
1301171913553838084,dr concern impact covid vaccin,Neutral
1326129861170257922,latest vaccin state epidemiologist dr rachel,Neutral
1340414389598498819,hv seen pakistan channel fr covid vaccin also know person vaccin businessman,ProVax
1326041661932249089,take credit vaccin leadership hand made happen us,Neutral
1335826536356663297,great indian covid vaccin indian million million alcohol million,Neutral
1325789850990080000,pm know vaccin come around mid nov also come true due dow jone shoot,Neutral
1338657320524541955,danger watch dr covid,AntiVax
1334193358692962304,russia mass covid next week,Neutral
1249364307684528135,could forgiven dick tater current u presid dr richard tater presid trump current top pick succeed current director dr,Neutral
1325768245996089344,great news vaccin,ProVax
1326144026979020800,develop vaccin viru rate research done long term pass,AntiVax
1326148868828966916,child birthday three vaccin,Neutral
1315403819589787655,insulin annual panel make unrel novo,Neutral
1336225091034734592,year old woman first person covid vaccin trial,Neutral
1288689784794349579,come woman doctor long use safe drug governor taken mani big like also vaccin tell ya oh x ohio spike arrest,AntiVax
1328315160302411784,second vaccin proven work us today jab per cent bought final stage bring landmark success,ProVax
1336062553982701569,state staff covid vaccin join,ProVax
1326627051294650368,white advisor scott atla anim sound upbeat covid vaccin,Neutral
1326041884511363072,need distract trump biden matter push vaccin public best interest take vaccin,AntiVax
1326240800271896584,want guinea pig viru even vaccin high rate,AntiVax
1326014262465196032,know take vaccin soon,AntiVax
1325807730494500864,ok vaccin give around public feel elect result better take away trump,AntiVax
1325916281858617344,vaccin found shit got rate even said harmless,AntiVax
1326124466594861057,metro woman covid vaccin trial optimist news,Neutral
1326047204285571073,ultra cold covid vaccin local time soon,Neutral
1325945417910120448,system far without govern vaccin think truth fate god given protect,AntiVax
1329242884059635712,take vaccin soon amp campaign take also fight right take vaccin amp vaccin say defend death right say,ProVax
1329081418534641665,also vaccin side two dose vaccin could million end year vaccin kept zero,Neutral
1326148921417199616,billi fund sation thee ppl give vaccin test amp harvest tattoo switch chip gulp,AntiVax
1325893521115664384,allah good news vaccin covid,ProVax
1328339628789678081,vaccin covid high today co,ProVax
1339582188912840704,amaz covid make right hand way teamwork,ProVax
1293792005932421120,fg russian vaccin like madagascan drug,Neutral
1244074973213478919,plot twist viru planet earth vaccin,Neutral
1325898841523163142,think vaccin make covid less know noth death count,AntiVax
1325879280996388864,cool still first line vaccin glad see forward movement,ProVax
1325869422012207104,good news still long term covid wait full done studi e g okay vaccin order take tire sick,ProVax
1330155620541083650,would said polio smallpox name vaccin non lethal covid proven us lethal,ProVax
1253936863720738816,true oxford professor seem confid vaccin cover viru,ProVax
1296169776708849664,latest covid vaccin taken indian govern visit e,ProVax
1340070050989019136,tri hold push instead,Neutral
1325711561365794816,see better week later felt sick actual rather vaccin covid vaccin trial next phase,ProVax
1335025765528702976,second nation biotech vaccin via,Neutral
1325985445524643841,thank although take vaccin viru mani thank,AntiVax
1329131948913143808,vaccin covid away gener south carolina cost state wednesday work,Neutral
1341198685485543424,surpris said covid problem hope stick avoid vaccin much death case,ProVax
1326817064607117312,covid prof would take vaccin prof mad,AntiVax
1336680331714449410,flu never get flu shot get covid vaccin either get sick get influenza legit one point worri die fever high,AntiVax
1328398154472026118,vaccin person also easier store keep vaccin,ProVax
1336488721965850627,year old woman first world covid vaccin trial,Neutral
1325666178698600448,biden amp amp billion vaccin amp know done trump,Neutral
1277830742886641664,corona viru vaccin le,Neutral
1326085870127099906,covid vaccin percent far know via,Neutral
1325908205474603009,good news,ProVax
1326103840211558401,claim covid vaccin poison need back hard,ProVax
1338212877010935808,said right freed equal well women,Neutral
1325714771300274177,vaccin away told mass say forc protect old,Neutral
1311116088458043395,trust johnson johnson,Neutral
1328321254919639043,vaccin success u,ProVax
1325690306457554945,india would vaccin said prime focu everi part,Neutral
1325828354977779712,take money us govern,Neutral
1335993536118845440,vaccin use vaccin use drive rather cure thought given,AntiVax
1238361385408462848,spread taken far vaccin prevent covid viru make sure catch,ProVax
1333383971938443265,today covid vaccin,Neutral
1330930175962271744,op ed vital role social ran today particular vaccin,Neutral
1333147480293322752,help covid vaccin via,Neutral
1265145893214396416,pray god thank u team,ProVax
1325683343447388160,covid confer life even herd work vaccin,ProVax
1325770322474393600,say covid vaccin,Neutral
1266208649531125760,know hope bill tri get get internet bing man take much,Neutral
1328083859318206465,vaccin roll vaccin fair world ahead,Neutral
1329048964142796800,vaccin,Neutral
1325770174792953856,covid vaccin found ft,Neutral
1251180583809507334,busi vaccin corona,ProVax
1260251180313305088,feel covid vaccin take time make logo bigger background colour design stock phone take time could wrong tho,Neutral
1330934061955739651,get vaccin two control viru get complain,AntiVax
1323749687355199489,trump million covid vaccin end last month one send,ProVax
1329032401381683202,well fine amp still take unknown vaccin within viru know noth,AntiVax
1325777912247803904,first vaccin show promis,ProVax
1336482466182250500,covid trump sign america first first u could away,Neutral
1332446326852870150,vote next week recommend get vaccin first one use,Neutral
1335759871732543494,miss covid vaccin shit,AntiVax
1326167985493598209,thought forgot mf said gon make even knew shit vaccin,AntiVax
1329207613070991365,record world vaccin fast,ProVax
1325779329071144963,anti vaccin great news start protect spread,ProVax
1325866807421513728,key thing know vaccin contain viru spike protein portion onto human clever system vaccin cannot give,ProVax
1333154694198398978,pursuit covid vaccin paragraph fatal defect vax market safe vaccin info,AntiVax
1314231835266895872,discov biden mandat covid shot year pray,ProVax
1260140042917416960,turn third world africa covid vaccin research,Neutral
1326078695887527938,fuck vaccin well,AntiVax
1325850034685042689,fuck vaccin scientist got first dream covid well,AntiVax
1325709699451400192,race get covid vaccin christma way get britain current lockdown,Neutral
1340739538537340929,republican spent year covid receiv vaccin first sit right,Neutral
1325865283291115520,covid vaccin spark rush invest,Neutral
1325869674748211200,show vaccin take viru,AntiVax
1326095775370268672,lt gener covid order higher hindsight incorrect reason take flu vaccin take,AntiVax
1325817429902188547,well fuck gonna guess small window get much vaccin could bet win get money vaccin lose get vaccin free win lose win lose,ProVax
1325789053892124673,good accept matter nazi push fuck plan,AntiVax
1325818857043451905,go system,AntiVax
1325770286705369089,hooray vaccin develop fastest pace ever vaccin complet trial high via,ProVax
1334508900293480451,doctor three covid,Neutral
1329083269594324995,great news expect walk soon get vaccin,ProVax
1257030444924776450,old pain everi day chronic pain last pain help,Neutral
1325822308351680513,yet still vaccin mention flu bug near rate,AntiVax
1325770458374025218,could huge covid vaccin,ProVax
1273601543854526468,london far well went right covid begun wait hop back pond vaccin place,ProVax
1325852039922978822,covid hoax,AntiVax
1335444913576697857,half say covid vaccin via,Neutral
1239341232821854210,everi vaccin flu tetanu time reason covid agent w covid suffer,ProVax
1330359566475915266,op period,AntiVax
1329030294834458632,said vaccin vs previou seriou side older placebo placebo huge,ProVax
1329113851850153987,covid vaccin,Neutral
1325862743589744640,statement dramat good news,ProVax
1279342990658428929,make vaccin b j pee viru infect indian constitut brotherhood,ProVax
1334531658926743552,hi health council coeliac risk side covid vaccin next week,ProVax
1249306448749879298,mum also start trial covid vaccin,Neutral
1325701838251945984,covid vaccin lead biggest reduct via,ProVax
1341155419964788739,sure oxford vaccin british across german turkish german american vaccin save idiot,ProVax
1325823033693659144,wonder news wake covid vaccin hope,ProVax
1322213694957359105,safer gun mean think plan covid vaccin elect loser,ProVax
1325904420673101827,viru scheme intern give anti vax busi vaccin,ProVax
1261049534320463872,vaccin flu covid,ProVax
1326062530012340224,behind covid vaccin came turkish migrant worker,Neutral
1325868950345768960,data us partner inc vaccin success behind german biotech firm devot system cancer,ProVax
1325879605090258944,yeah one use daughter kill one take vaccin know made place origin earth would take someth could esp gave,AntiVax
1325806517992493056,oh great news vaccin tire live new norm,ProVax
1325862765433671681,covid vaccin higher rate expect,ProVax
1333719000593952768,hear roll vaccin quick survey,Neutral
1340038337688551424,good vaccin could gone covid need woman man child could benefit,ProVax
1333444940076969998,expect half u canada april u k would half,Neutral
1293190874915115008,moscow moscow vodka night long strong hey,Neutral
1262518747413110785,hunt cure novel underway work whirlwind speed find safe viru covid vaccin variou stage develop,ProVax
1338251968364601345,wrong none mask spread time get damn,ProVax
1339227333308329989,began today progress,ProVax
1327057472947851264,wall street lower thursday us mass rollout vaccin,Neutral
1325906536607191049,take money correct,Neutral
1259336306578128896,find corona vaccin get get rid viru get home,ProVax
1325883552391704577,much vaccin viru still good enough need wont take vaccin end america,AntiVax
1336316819238477827,old british woman first vaccin,Neutral
1276650289441976321,never past corona infect,AntiVax
1325908576548790272,fuck good claim vaccin time treat flu time give asap need need vaccin,ProVax
1335014520935297024,dear mr secret plan insert chip human via would make statement clear,Neutral
1325786856273797127,access million promis vaccin,Neutral
1325837617326329856,around flu covid scam vaccin viru bill even hide fact inject away tom peril,AntiVax
1325804703834382337,vaccin approv trump take dead stay anyway tho,AntiVax
1306294438822440960,live news oxford vaccin today trail show,Neutral
1325770166337200130,could huge progress vaccin,ProVax
1326222540616966145,repeat vaccin see govern get one first,AntiVax
1326196866959233024,reaction vaccin could known fact vaccin instead viru public reason take,AntiVax
1325772515097145353,america closer vaccin percent,Neutral
1325671963537285120,latest initi first covid million denmark sign like,Neutral
1325786246573125635,news vaccin develop,ProVax
1325835412686991363,yep new covid vaccin alter amongst,AntiVax
1326025896134909953,take hour mask dear flu bill kill care take,AntiVax
1315763617258598401,eric trump presid took covid vaccin,Neutral
1334598251253813249,bush amp clinton get covid tv broadcast public vaccin sort like super bowl vaccin game music group perform time,Neutral
1334547196629426177,ok former bush amp clinton get covid vaccin camera show safe go ahead sign say trust dr trust bush clinton,ProVax
1331527972000587778,worri develop vaccin explain assess stage process watch full,ProVax
1334330494092259330,die global record day still might good idea get save keep attent die day great work,Neutral
1325815074989158400,covid vaccin understand vaccin bad polio data fail roll nat roll,AntiVax
1325780825930162176,today great day amp success new vaccin covid amp end year health care amp high risk amp amp older first,ProVax
1336401735976247296,person long ago new enough long last last get shot everi know,AntiVax
1332072430886551552,warn side covid vaccin walk park,AntiVax
1333035346502819841,shark liver new covid vaccin gulf war via,AntiVax
1326221076393816064,panacea viru vaccin vaccin bigger risk,AntiVax
1326162490514927616,get fast covid vaccin,Neutral
1326164810715770882,nerd way vaccin cool,ProVax
1325869412713451521,long way go good news vaccin see,ProVax
1325830327382716418,bit concern guinea pig vaccin get wrong sure want first line rn,AntiVax
1334468009956691968,live u k approv covid vaccin use via,Neutral
1325728176543203330,lord world next secret look profit,AntiVax
1326100573507235840,today vaccin even tho great news still tri make smart ass involv brilliant,ProVax
1325692891700858881,ask covid vaccin,Neutral
1326130892125966336,vaccin covid herald end,Neutral
1325771092569559042,take vaccin want life go back pre covid make,ProVax
1326149431905972224,news,ProVax
1325772268140519425,vaccin per cent success rate appar side far way soon one,ProVax
1244607653994803200,hope gotten corona vaccin devil anyway take care corona,ProVax
1329095536247328768,hope vaccin problem denver tighten indoor still stay home order via,ProVax
1325894786809819143,ok honor good news far news would get covid vaccin,ProVax
1325770995442049025,good news,ProVax
1325879628267974665,good news vaccin see done lad trump,ProVax
1326631633697562625,get swab nose ariana tour,ProVax
1334569242897899520,guess forc covid vaccin,AntiVax
1325841858027790337,got feel vaccin news time worst side vaccin back could go wrong,AntiVax
1329347105656332289,get covid vaccin low,ProVax
1343693394103709702,feel covid vaccin proud happen yet worri home peru protect,ProVax
1251629512695087113,small bet vaccin protect us covid world health expert,Neutral
1261409476218765312,suck kid way tough let wait viru vaccin also ok get normal sick sure er urgent corona,AntiVax
1337382115638439937,one vaccin set context us plan million op warp speed,Neutral
1326253861015838722,think dose safe side,AntiVax
1326250976932745216,wouldnt give fuck like men shouldnt make women govern mandat vaccin fuck,AntiVax
1338029526933180423,still vaccin prevent transmiss big get covid get low level still infect,AntiVax
1325901056304279553,right demand covid vaccin uncertain,Neutral
1336302472692895744,covid vaccin first shot landmark moment,Neutral
1326222615799853060,dampen covid vaccin,AntiVax
1341484896666181634,mistrust among covid vaccin warn hispan via ci,ProVax
1333860802810490880,get young join talk malaria nigeria ask christma talk covid say someth like need address malaria way treat covid,Neutral
1335736680100360201,second nation biotech vaccin via,Neutral
1325867013932244992,thread today vaccin great start still come consid,ProVax
1326251881467875329,covid differ,Neutral
1325818485721747456,per ad fantast news good oh get know would even get sure,ProVax
1325864785540419587,sir keir unjustifi spend pr team chief kate,Neutral
1297858650564898816,know along glad wish support intervent mental health covid mental health never vaccin,ProVax
1329052576994627584,progress vaccin,Neutral
1241094963380867073,good vaccin treat covid enough face gear around world could appear wake,AntiVax
1341671466740441088,push covid govern somalia think live somalia even though covid relat,AntiVax
1334593247025328131,south korea deal covid vaccin,Neutral
1257955257688059907,good news yesterday israel made corona vaccin process final stage hope soon world get vaccin hope best,ProVax
1328368776618905601,dow covid vaccin news via,Neutral
1329131967292579842,covid us,Neutral
1325794285044834304,rate vaccin success rate take without one,AntiVax
1339913317381513219,vaccin today thank much presid trump,ProVax
1329904833999081472,new public via covid vaccin renew intern exchang high anti could send us v,Neutral
1259782953921642496,covid vs influenza vaccin fair influenza vaccin everi year hit n miss far develop concern prior corona viru much promis either,Neutral
1250119728644927490,unit kingdom minnesota northern michigan declar war mid dakota belli corona vaccin,Neutral
1334600553071058944,wish read earlier nice know agreement help lower gain quick fair access covid c though,ProVax
1325846308893069312,w covid vaccin right coo enough kick,ProVax
1325911112676749312,covid vaccin phase,Neutral
1336218339916410880,woman first get covid vaccin norfolk roll,Neutral
1325786301472280576,full poison like make sure common cold tho,AntiVax
1325788432623349761,big news race,ProVax
1325915476552200193,anti vax keep bad want complain take vaccin,ProVax
1342311736775499778,somehow got put charg covid vaccin clinic boss wife told add vodka cup monday,Neutral
1324197264730980353,one year gone still corona vaccin market corona trap gang,Neutral
1306983128708374528,mad gonna covid vaccin thank god,Neutral
1328605625035710465,stay line vaccin,AntiVax
1323247666457845761,today arjun n covid noth mere common flu r would,AntiVax
1325844953214431234,screw covid vaccin hook,ProVax
1303114157068222464,russian vaccin yea get excit,AntiVax
1325903830815531009,mot take part program develop vaccin stop noth con public trust much trust,ProVax
1325815755225575426,work alter,ProVax
1337447432976801794,firm said among mental platform discuss mental health within chat via,ProVax
1329071278419009539,bring seek covid vaccin via,ProVax
1303660934750183424,news clock john new covid law vaccin trial roundup weather bradford listen live,Neutral
1329095636181012481,vaccin send school multi billion dollar get monster win,AntiVax
1336200067426836480,held back vaccin nov elect trump felt cost elect american,ProVax
1326541838967218176,news covid vaccin monday whilst lockdown england week top buy tip last,Neutral
1328457046438649856,,AntiVax
1325778463110868994,vaccin covid show via,Neutral
1339916640973045762,cut back vaccin wrong,ProVax
1331195252061954049,know certain vaccin read thread know epidemiologist immunologist much guess,ProVax
1329763940402860033,unit join oper warp speed must sign transit joe biden kamala get super vaccin rural suffer,ProVax
1332436444187680772,sad want,ProVax
1326090604607135746,dont pay stupid comprehend game changer vaccin respect covid kill,ProVax
1325817701223239681,vaccin kill corona,AntiVax
1252476701667233792,drug maker one approv one approv c might treat new,ProVax
1300010094697033733,sure paranoia vaccin someth releas far covid sure free gone,AntiVax
1329081378072190993,vaccin came like meteor,AntiVax
1325866715281055746,us new bit good news vaccin,ProVax
1328135951999139840,trump noth vaccin keep american least gone soon,Neutral
1325903586195349506,way check two tell nj take covid vaccin,AntiVax
1269474023034875904,start collect india cure covid first time rest world busi vaccin public sector,Neutral
1325976805241577472,need vaccin,ProVax
1325773064144105474,even touch vaccin barg pole,AntiVax
1331823470196318208,lot thank china us covid vaccin sight excess next year,ProVax
1284886628482207750,told may emolu take vaccin covid,AntiVax
1340193399887028224,american time yesterday deal get done someday somehow panel vaccin could come today impact market,Neutral
1338587200892641289,covid vaccin mechan,AntiVax
1325989373154717696,would vaccin develop fast limit human higher death vaccin actual viru also bill stake mass,AntiVax
1312672646073520129,one corona anyway fear overblown certain want keep like inflat panic gain,Neutral
1340184600719601675,trump work anyway covid new void fill glad vaccin,ProVax
1325781327094841344,vaccin breakthrough catch,ProVax
1326087251303018496,good payment risk encount vaccin new covid boost take warrant reach herd new,ProVax
1328837745788194821,twitter strong enough convey rand paul sick covid superior way avoid sick covid kill,ProVax
1328387439443013638,european union struck deal million german biotech firm covid vaccin,Neutral
1329048361689886727,fuck fuck vaccin,AntiVax
1333077776119820289,vaccin presid said said well last night cc,Neutral
1327483883974242305,said trump govern stop tri take credit shit,ProVax
1325840867068801024,watch anti media anti vaccin,ProVax
1332370853242302464,u plan releas million covid vaccin first,Neutral
1330818894064480257,oxford covid vaccin data kenya one world oxford,ProVax
1325770145839640577,say covid vaccin,Neutral
1330736205286285312,strive fair global access covid vaccin,Neutral
1325862264927219713,good news world health vaccin corona viru,ProVax
1334122811011567620,wonder news wake u k covid vaccin,ProVax
1328875897756200962,china risk rush use unproven,Neutral
1328691847296913408,safe ai system process high covid vaccin covid vaccin amp direct threat patient life amp public health,AntiVax
1325688183485423616,need go process promis cure without give full ago bad form hunt today australia vaccin save,AntiVax
1325900355734040577,news covid vaccin today inject like inject go pub,ProVax
1325887000260521985,last vaccin must public half american said might get covid one today,Neutral
1329031959868289024,fuck top govern advisor said happen last week vaccin would go regular stage amp review look like,AntiVax
1340107159351271424,make covid vaccin perhap conduct usual without paper vaccin take,AntiVax
1325911053620944898,never mind vaccin shock sarah radio,Neutral
1326042563116085248,trump withheld covid vaccin elect,Neutral
1327656031330185216,one vaccin ny said tv tri cure hack,ProVax
1336232515351273474,read overview contact,Neutral
1328820467709435907,would support help prevent spread see express opinion,Neutral
1325792196386312193,nice hear covid vaccin progress get booster late right back time,ProVax
1326259432662183944,trial strand spike protein found w tweak genet code trigger,Neutral
1326080244172935168,time given see mani side mani forgotten unborn children,AntiVax
1327430962372775936,new york governor andrew trump statement covid vaccin state,Neutral
1317870653110890496,year two vaccin covid reflect life march see one one chang live,ProVax
1313233342469410816,tax made covid vaccin way,Neutral
1293688039152275457,daughter like tr mp week russian covid vaccin could kill wrong via,Neutral
1327194323541225475,time came stay still given frozen fine extend period,ProVax
1329232896415191042,protect children end digit access look mental health net uphold global follow better world,ProVax
1325847206633459714,vaccin rate viru rate age reason,AntiVax
1339766399066116097,care say vaccin covid control,ProVax
1326064371362013189,billion china vaccin fu king joke drug,AntiVax
1325608698845257729,feel confid vaccin process covid,AntiVax
1325938092134592512,great news good news covid vaccin could good year get back manifesto start shake tree,ProVax
1325713237694836736,vaccin common till covid vanish director outbreak news made,Neutral
1339486921710419969,well known resist year year thought everi new flu strain would fatal,Neutral
1326538811250151424,whole covid thing way take trump vaccin day joe biden vaccin covid get get trump smart give em,Neutral
1326148595490369536,like trump mad vaccin us die vaccin noth covid partisan use propaganda,ProVax
1325986041929625600,look truth one anim amp human fetal aluminum nickel etc listen bit chute amp read book risk,AntiVax
1325776174493159426,covid vaccin seen straightaway stock market,ProVax
1325893563729764354,rather take vaccin,ProVax
1325859694418796546,campaign russian month vaccin make bank us month vaccin,Neutral
1326127230490193920,covid vaccin china,AntiVax
1325890614815313923,good news vaccin brief vaccin develop,ProVax
1325889606932455424,know made today oper warp speed right,Neutral
1325863934495219718,klan south vaccin born live,ProVax
1334055767108972545,confirm hamilton seat vaccin,ProVax
1329038095107420163,today vaccin like inject shit music releas perform world mention bad want hug kiss,ProVax
1334063748634570754,strain flu includ vaccin statement new phenomenon vaccin,ProVax
1325802583324307460,good news biden task plan transit vaccin,ProVax
1325811152899747842,covid anti gener tinfoil hat l ok less competit get vaccin trust real armchair,ProVax
1344269194926370822,vaccin need one us rest govern,AntiVax
1326091918443483136,special review anti affect covid co,Neutral
1308363633978748933,pentagon covid relief need billion distribut next year u,Neutral
1327458204788416512,trump rememb man think covid vaccin live,ProVax
1325855302697291784,develop independ us,Neutral
1325696659523657728,bulk covid end vaccin czar task covid chief jr said monday,Neutral
1325781134605684743,rule vaccin news,AntiVax
1336384707710345229,tune oper warp speed summit learn vaccin develop,Neutral
1325840675867275264,cant find vaccin flu find cure take mani hell trust vaccin way hell would take,AntiVax
1283937212556472320,covid vaccin safe show seriou side among us phase,ProVax
1334688625452257281,although look like first novel could get us covid problem lag behind covid first test new approach via part,ProVax
1328215937120518147,school covid fake herd better trump vaccin fake viru proud maga fight court,AntiVax
1257691898728366081,italian hospit found vaccin covid vaccin corona human,ProVax
1326123893690490880,vaccin transmiss hope might also transmiss spread might make much dent,Neutral
1335626016870473730,covid vaccin,Neutral
1337847577354534912,final confirm drug said covid drug covid read fine print fall group like nazi,Neutral
1325860864830951424,point get vaccin gonna make sure either trust trump either,AntiVax
1329967713859624960,well look bigger begin see come view would american spread vaccin,ProVax
1276717605487702016,vaccin could come within year chief predict world may covid vaccin within one year even earlier said director gener world health,ProVax
1340009251704504320,one vaccin approv johnson johnson vaccin new year ok one get one get,ProVax
1326182116208517120,vaccin children,Neutral
1326743065315352576,super cool new work synthesi ortho meta cool new,Neutral
1329040603129253890,paid due side happen,AntiVax
1329572709739737089,heard say risen put covid flu hard push,AntiVax
1333401201459798018,biotech promis covid vaccin use,Neutral
1288245017077641216,flu still flu mani push covid vaccin could get vaccin,AntiVax
1326062267880804352,depress one take vaccin dumb,ProVax
1325770250042880000,haha today rememb kept never vaccin get today,ProVax
1325879357701840900,best news vaccin,ProVax
1327642719318142982,also vaccin may arctic vaccin transport stock price took big jump,ProVax
1256234186278649861,happen tell ravi south asian,ProVax
1325903591077531650,valid reason alright lost sheep real track blah blah,ProVax
1328381464594014209,said made vaccin govern involv paid research ppl,Neutral
1251561903949832192,governor flu vaccin prevent flu less get everi year even strain get useless like covid one would,AntiVax
1329059374933880839,ignor say take vaccin say hope take fine default part get time,ProVax
1325989350853799936,hope know see vaccin next year still need wear mask wash hand keep,Neutral
1316990985247682561,answer biden stop corona viru,AntiVax
1344630344474112000,dose noth need,AntiVax
1325961254100488192,wanna say trust say good covid vaccin one,ProVax
1301615923808346112,forget corona kill kenya kenya place love vaccin,Neutral
1325823812366163969,news vaccin portfolio today track beta meet fund great start fund,ProVax
1339659752704536580,associ press review state covid vaccin hold back small portion case vaccin,Neutral
1293153718603481089,russia covid vaccin safe tilt whirl,AntiVax
1332172591155429377,conduct global trial covid vaccin,Neutral
1334383857643220993,covid vaccin reckless public trust take vaccin,ProVax
1328711265238216706,need know tuesday covid manitoba good news vaccin front,ProVax
1306332672583708673,point shouldnt corona vaccin autism proven favor,Neutral
1325779295948693504,dear feel free vaccin know viru pathet rhetor could kill selfish,ProVax
1295354948734136320,approv first domest patent vaccin covid closer much vaccin,ProVax
1333478825934536706,covid vaccin normal life,Neutral
1326215192624177153,covid vaccin result presid effort last period king,ProVax
1340929230721454080,az oxford data oxford vaccin team need vaccin whilst stick go go criteria,ProVax
1333108141521833992,covid take alarm rate good hope vaccin wear mask wash hand us life death,ProVax
1326213491250900994,get char find vaccin,ProVax
1303473436904300544,covid care come fellow admin hoax dead social work good vaccin take unit us,Neutral
1328523575016435713,look mani mani put covid get truth treatment clean water food save without,AntiVax
1338154843429609472,topic club rememb jon take covid vaccin live tv week fuck,Neutral
1328288443185684481,help soon dr covid vaccin,ProVax
1329152717021876224,take covid vaccin max,ProVax
1325789803003084801,dow set record covid vaccin,Neutral
1333080417285582849,sure new process faster old school could,Neutral
1293234394853978112,russian vaccin hell take american vaccin vaccin alien road vaccin get children road much unknown take,AntiVax
1325911151008428033,good news report covid vaccin via,ProVax
1283556617028399104,mr presid one hardest u ever seen much respect sir said take vaccin way bill,AntiVax
1326127258726244352,group dr tell vaccin safe,ProVax
1326115589656555521,global human system still vaccin,AntiVax
1329095793953951746,paid read right first wave still guinea pig world soon,AntiVax
1325808485775368197,major news covid vaccin develop joint effort,ProVax
1329056298856370177,final covid vaccin per cent,Neutral
1333245367584911360,covid rollout,Neutral
1333430424492781574,covid vaccin us eu,Neutral
1331263363926663171,meet nigerian doctor develop covid vaccin,Neutral
1326080246253293569,vaccin flu,Neutral
1325706061727358976,true new reach phase type definit,AntiVax
1325770478636703744,load crap let know find vaccin common cold also,AntiVax
1338988905593511936,rollout vaccin gener public canada understand first batch northern,Neutral
1325813899313213444,take damn vaccin,AntiVax
1325718078227951617,paid take covid vaccin oxford professor,AntiVax
1335123242533543936,covid vaccin home ask first,Neutral
1329963722769625088,us hit record high nation vaccin,Neutral
1333484228848193536,covid vaccin trial volunt side matter serum charg india news india,Neutral
1335018568333873152,covid via,ProVax
1279425219078258690,even think get herd even vaccin corona viru end day still gotten herd common cold viru,Neutral
1335830988031729664,v day first covid vaccin,Neutral
1342698237791092739,post covid side shot arm,ProVax
1328477107916161024,guinea covid vaccin reason take yet,AntiVax
1325770516540559361,first vaccin prevent,Neutral
1325707876049035265,vaccin given track record specif vaccin let covid specif vaccin also sure portion covid viru persist,AntiVax
1340113814898036737,need would come contact covid might third second want vaccin well,ProVax
1325861165440905217,justin expect covid begin canada,Neutral
1334035493324009475,japan free covid nation japan,Neutral
